Canonical URL,Implementation,Audience,Authentication,Entry point,Back path,Inbound links,Outbound links,Status,Dependencies,Review state,Registry surface,Discovered as
/api/bna/students/:id/household-link,server.js:47665,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/students/:id/identity,server.js:46895,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/bna/students/:id/merge,server.js:49522,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/studio/dashboard,server.js:54480,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_dashboard,route-registry | server-get
/api/bna/studio/jobs/:id/cancel,server.js:55095,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_job_cancel,route-registry | server-post
/api/bna/studio/jobs/:id/retry,server.js:55069,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_job_retry,route-registry | server-post
/api/bna/studio/projects,server.js:54551 | server.js:54572,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_projects,route-registry | server-get | server-post
/api/bna/studio/projects/:id,server.js:54605 | server.js:54614,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_project_detail,route-registry | server-get | server-patch
/api/bna/studio/projects/:id/corrections/apply,server.js:54885,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_correction_apply,route-registry | server-post
/api/bna/studio/projects/:id/corrections/preview,server.js:54869,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_correction_preview,route-registry | server-post
/api/bna/studio/projects/:id/handoff,server.js:55153,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_handoff,route-registry | server-post
/api/bna/studio/projects/:id/outline,server.js:54695,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_outline,route-registry | server-post
/api/bna/studio/projects/:id/prompt-compile,server.js:54810,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_prompt_compile,route-registry | server-post
/api/bna/studio/projects/:id/render,server.js:55006,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_render,route-registry | server-post
/api/bna/studio/projects/:id/source,server.js:54648,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_source,route-registry | server-post
/api/bna/studio/projects/:id/storyboard,server.js:54738,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_storyboard,route-registry | server-post
/api/bna/studio/scenes/:id,server.js:54929,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_scene_update,route-registry | server-patch
/api/bna/studio/scenes/:id/regenerate,server.js:54974,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_scene_regenerate,route-registry | server-post
/api/bna/studio/usage,server.js:55121,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_service_provider_studio_usage,route-registry | server-get
/api/bna/support-tickets,server.js:77599 | server.js:77645,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-post
/api/bna/support-tickets/:id,server.js:77728 | server.js:77748,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-patch
/api/bna/support-tickets/:id/comments,server.js:77804 | server.js:77820,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-post
/api/bna/task-artifact,server.js,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/bna/tasks,server.js:78381 | server.js:78687,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-post
/api/bna/tasks/:id,server.js:78848 | server.js:79127 | server.js:80346,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-delete | server-get | server-patch
/api/bna/tasks/:id/actions/archive-duplicate,server.js:79918,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/tasks/:id/actions/choose-decision,server.js:80052,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/tasks/:id/actions/convert-to-task,server.js:79893,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/tasks/:id/actions/mark-done,server.js:79703,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/tasks/:id/actions/mark-pending,server.js:79857,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/tasks/:id/actions/mark-received,server.js:79821,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/tasks/:id/actions/needs-more-info,server.js:80014,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/tasks/:id/actions/reassign,server.js:79989,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/tasks/:id/actions/request-missing-input,server.js:79782,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/tasks/:id/actions/spawn-agent-job,server.js:79680,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/tasks/:id/comments,server.js:78943 | server.js:78979,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-post
/api/bna/tasks/:id/communications,server.js:40858,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/bna/tasks/:id/decision-action,server.js:79678,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/tasks/:taskId/agent-runs,server.js:61257,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/tasks/:taskId/verification-plan,server.js:61224,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/tasks/create-from-text,server.js:78808,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/telegram,server.js:80509,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/bna/tickets,server.js:61933 | server.js:77845 | server.js:77881,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-post
/api/bna/tickets/:id,server.js:61959 | server.js:77947 | server.js:77958,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-patch
/api/bna/tickets/:id/comments,server.js:77990 | server.js:78003,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-post
/api/bna/torah-learning,server.js:53276,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/bna/torah-learning/entries,server.js:53294,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/torah-learning/reconcile-trip-progress,server.js:53309,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/video-library/:id/publication-preview,server.js:41880,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_one_time_vimeo_publication_preview,route-registry | server-post
/api/bna/video-library/:id/retention-preview,server.js:41888,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_one_time_recording_retention_preview,route-registry | server-post
/api/bna/video-library/:id/upload,server.js:41896,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/video-library/:id/upload-preview,server.js:41869,internal,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,,server-post
/api/bna/video-library/:id/worksheet-preview,server.js:41853,internal,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,,server-post
/api/bna/video-library/drafts,server.js:41845,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/video-library/recording-pipeline-preview,server.js:41849,admin,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,operations_api_one_time_recording_pipeline_preview,route-registry | server-post
/api/bna/wapi/diagnostics,server.js:59456,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/bna/wapi/phonebook-corrections,server.js:59756,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/bna/wapi/phonebook-report,server.js:59481,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/bna/wapi/sync,server.js:59910,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/bna/wapi/sync-runs,server.js:59440,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/bna/wapi/webhooks,server.js:59422,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/bna/weekly-updates,server.js:64454 | server.js:64795,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-post
/api/bna/weekly-updates/:id,server.js:64855,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-patch
/api/bna/whatsapp/:id/convert-to-contact,server.js:60062,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/bna/whatsapp/:id/create-ticket,server.js:60085,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/bna/whatsapp/import,server.js:60043,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/bna/whatsapp/intake,server.js:60010,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/bna/whatsapp/messages,server.js:59965,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/bna/whatsapp/sync,server.js:59934,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/bna/worksheets,server.js:63553 | server.js:63602,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-post
/api/bna/worksheets/:id/questions,server.js:63637,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/bna/workspace-directory,server.js:62690,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/bna/workspace-platform,server.js:63249,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/bna/workspace-settings/:workspaceKey,server.js:76367,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-patch
/api/bna/workspace-settings/:workspaceKey/branding,server.js:76415,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/bna/workspace-users,server.js:62931 | server.js:63063,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-post
/api/bna/workspace-users/:id,server.js:63152,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-patch
/api/bna/workspace-users/role-audit,server.js:63003,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/bna/workspaces,server.js:62699,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/bna/workspaces/:key,server.js:62733,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/community/learning-communities,server.js:64913,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/community/threads,server.js:64937 | server.js:64984,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-post
/api/community/threads/:id/messages,server.js:65053,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/cron/payment-reminders,server.js:57863,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/google/calendar/events,server.js:40639,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/google/classroom/courses,server.js:40610,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/google/connections/:connectionId/disconnect,server.js:40567,internal,protected,/operations.html (fetch),none detected,/operations.html (fetch),,internal-only,live credential,intentionally blocked,,fetch | server-post
/api/google/connections/status,server.js:40360,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/google/drive/setup,server.js:40340,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/google/oauth/callback,server.js:40209,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/google/oauth/callback${qs,,internal,protected,registry-only,none detected,,,internal-only,live credential,intentionally blocked,,
/api/google/oauth/start,server.js:40158,admin,protected,/operations.html (literal-a-href),none detected,/operations.html (literal-a-href),,internal-only,live credential,intentionally blocked,google_oauth_start,literal-a-href | route-registry | server-get
/api/health,server.js:40145,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/household/filter-setup,server.js:51443,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/household/filter-setup/help-ticket,server.js:51538,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/household/filter-setup/start,server.js:51452,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/household/filter-setup/submit-code,server.js:51480,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/household/filter-setup/verify,server.js:51509,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/households/:id,server.js:51314,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-patch
/api/households/:id/members,server.js:51349 | server.js:51359,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-post
/api/households/:id/members/:memberId,server.js:51394,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-patch
/api/households/current,server.js:51301,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/integrations/google/business-profile/status,server.js:40596,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/integrations/google/oauth/callback,server.js:40591,internal,protected,direct/server/static,none detected,,/api/google/oauth/callback${qs  (server-redirect),redirect,live credential,intentionally blocked,,server-get
/api/integrations/google/oauth/start,server.js:40570,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/integrations/google/status,server.js:40453,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/member-library,server.js:71529,member,protected,/member-library.html (fetch),none detected,/member-library.html (fetch),,internal-only,local,ready,,fetch | server-get
/api/member-portal,server.js:397 | server.js:76049,member,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-use
/api/member-portal/library,server.js:76122,member,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/member-portal/live-sessions,server.js:76058,member,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/member-portal/live-sessions/:id/check-in,server.js:76085,member,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/one-time-classroom,server.js:71543,member,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/one-time-classroom/bot,server.js:71674,member,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/one-time-classroom/threads/:id/responses,server.js:71567,member,protected,/one-time-classroom.html (fetch),none detected,/one-time-classroom.html (fetch),,internal-only,local,ready,,fetch | server-post
/api/one-time-review,server.js:10256,one time,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,,server-get
/api/one-time-review/classroom,server.js:10378,one time,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,,server-get
/api/one-time-review/email-templates,server.js:10389,one time,protected,/one-time-email-review.html (fetch),none detected,/one-time-email-review.html (fetch),,internal-only,mocked integration,ready,,fetch | server-get
/api/one-time-review/parent,server.js:10345,parent,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,,server-get
/api/one-time-review/provider,server.js:10367,provider,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,,server-get
/api/one-time-review/student,server.js:10356,student,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,,server-get
/api/one-time/calendar,server.js:73584,one time,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/one-time/campaign,server.js:10109,one time,none,/one-time (fetch),none detected,/one-time (fetch),,internal-only,local,ready,one_time_public_campaign_timer_api,fetch | route-registry | server-get
/api/one-time/instance-config,server.js:10042 | server.js:10050 | server.js:10051 | server.js:10059,one time,protected,public/js/one-time-single-tenant.js (fetch),none detected,public/js/one-time-single-tenant.js (fetch),,internal-only,local,ready,,fetch | server-get | server-use
/api/one-time/interest,server.js:73477,one time,protected,/one-time (fetch),none detected,/one-time (fetch),,internal-only,local,ready,,fetch | server-post
/api/one-time/mishnah/onboarding,server.js:52578,one time,protected,/one-time-preview.html (fetch),none detected,/one-time-preview.html (fetch),,internal-only,local,ready,,fetch | server-post
/api/operations/login,server.js:80293,admin,protected,/operations-login.html (fetch) | /test-login.html (fetch),none detected,/operations-login.html (fetch) | /test-login.html (fetch),,internal-only,local,ready,,fetch | server-post
/api/operations/logout,server.js:80358,admin,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent,server.js:397,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-use
/api/parent-accountability/onboarding,server.js:51980,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal,server.js:397 | server.js:50786,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-use
/api/parent-portal/help,server.js:51745,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal/login,server.js:50424,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal/logout,server.js:53269,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal/notifications/:id/respond,server.js:53143,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal/password/request,server.js:50500,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal/password/reset,server.js:50515,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal/provider-messages,server.js:52749,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal/questions/:id/respond,server.js:53190,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal/request-link,server.js:50529,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal/session,server.js:50732,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent-portal/students/:studentId/access-code,server.js:52912,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal/students/:studentId/accountability-pipeline,server.js:52962 | server.js:52982,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-put
/api/parent-portal/students/:studentId/activity,server.js:50922,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent-portal/students/:studentId/chat,server.js:53098,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal/students/:studentId/login-account,server.js:52858,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal/students/:studentId/meeting-recordings,server.js:52997,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent-portal/students/:studentId/progress,server.js:50913,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent-portal/students/:studentId/questions,server.js:50950,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent-portal/students/:studentId/shoutouts,server.js:50963,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent-portal/students/:studentId/worksheets,server.js:50937,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent-portal/students/:studentId/ws11-progress,server.js:50801,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent/accountability,server.js:51108,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent/accountability/items,server.js:51150,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent/accountability/items/:id,server.js:51180,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-patch
/api/parent/assistant,server.js:51258,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent/auth/login,server.js:50637,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent/auth/logout,server.js:50670,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent/checkins,server.js:51665,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent/children,server.js:51067 | server.js:51592,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent/children/:personId/overview,server.js:51076,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent/goals,server.js:51604 | server.js:51620,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-post
/api/parent/household,server.js:51054,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent/me,server.js:50677,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent/overview,server.js:51581,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent/provider-index,server.js:51208,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent/provider-questions,server.js:51224,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/parent/setup,server.js:51704,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/parent/setup/filter,server.js:51713,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/payment-complete,server.js:43583,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/pending-payments,server.js:43571,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/portal-bot/actions,server.js:65141,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/portal-bot/actions/preview,server.js:65164,internal,protected,direct/server/static,none detected,,,internal-only,mocked integration,ready,,server-post
/api/provider-categories,server.js:44651,provider,protected,/service-providers.html (fetch),none detected,/service-providers.html (fetch),,internal-only,local,ready,,fetch | server-get
/api/provider-onboarding,server.js:45301,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/provider-onboarding/intake,server.js:45568,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/provider-plans,server.js:44632,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/provider-portal,server.js:397,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-use
/api/provider-portal/classroom-drafts,server.js:46095,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/provider-portal/login,server.js:45693,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/provider-portal/logout,server.js:45736,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/provider-portal/messages/:id/reply,server.js:45753,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/provider-portal/one-time/class-media,server.js:46161,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/provider-portal/one-time/class-media/:jobId,server.js:46178,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-patch
/api/provider-portal/profile,server.js:45814,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-patch
/api/provider-portal/services,server.js:45863,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/provider-portal/services/:id,server.js:45908,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-patch
/api/provider-portal/services/:id/sessions,server.js:45962,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/provider-portal/session,server.js:45743,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/provider-portal/setup-password,server.js:45676,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/provider-portal/setup-token,server.js:45657,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/provider-signup,server.js:44723,provider,protected,/providers-join.html (fetch),none detected,/providers-join.html (fetch),,internal-only,local,ready,,fetch | server-post
/api/providers,server.js:44662,provider,protected,/service-providers.html (fetch),none detected,/service-providers.html (fetch),,internal-only,local,ready,,fetch | server-get
/api/providers/:id,server.js:44777,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-patch
/api/providers/:id/comments,server.js:44878,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/providers/:id/comments/:commentId,server.js:44908,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-patch
/api/providers/:id/google-business/connect,server.js:45130,provider,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/providers/:id/google-business/locations,server.js:45180,provider,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/providers/:id/google-business/reviews,server.js:45161,provider,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get
/api/providers/:id/google/connect,server.js:45098,provider,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/providers/:id/media,server.js:44833,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/providers/:id/questions,server.js:44944,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/providers/:id/upgrade-intent,server.js:45029,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/providers/:id/upgrade-interest,server.js:45033,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/providers/:slug,server.js:44677,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/providers/signup,server.js:44747,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/rabbi/checkout,server.js:74646,one time,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/rabbi/member,server.js:397,member,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-use
/api/rabbi/member/library,server.js:74815,member,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/rabbi/member/live-sessions,server.js:74862,member,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/rabbi/member/login,server.js:74788,member,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/rabbi/member/questions,server.js:75063 | server.js:75090,member,protected,direct/server/static,none detected,,,internal-only,local,ready,one_time_member_private_questions,route-registry | server-get | server-post
/api/rabbi/member/request-login,server.js:74739,member,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/rabbi/member/session,server.js:74806,member,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/rabbi/member/support-tickets,server.js:74885 | server.js:74926,member,protected,direct/server/static,none detected,,,internal-only,local,ready,one_time_member_support,route-registry | server-get | server-post
/api/rabbi/member/support-tickets/:id,server.js:75030,member,protected,direct/server/static,none detected,,,internal-only,local,ready,one_time_member_support_detail,route-registry | server-get
/api/rabbi/tiers,server.js:74631,one time,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/service-providers,server.js:44636,provider,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/signups,server.js:43559,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/student-portal,server.js:397 | server.js:49714,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-use
/api/student-portal/assistant/message,server.js:50113,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/student-portal/course-questions,server.js:50206,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/student-portal/course-questions/:id/answer,server.js:50218,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/student-portal/goals,server.js:49726,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/student-portal/goals/:id/checkoff,server.js:49770,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
